Country Code,year,avg_schooling_years,primary_enroll_gross_pct,secondary_enroll_gross_pct,tertiary_enroll_gross_pct,population_total,percent_urban,political_stability,log_gdp_pc_current_usd,join_year,treated,post_join,projects,usd_const_2021,log1p_usd_const_2021,share_amount_estimated,birth_rate_crude_per_1000
LAO,2007,,112.471809387207,43.0343399047852,11.2626600265503,6056236.0,28.7343050001346,-0.176476791501045,6.548681766023701,2018.0,1,0,8.0,47031523.10183776,17.666328660409484,0.0,28.124
LAO,2008,,114.984016418457,44.126880645752,13.0783004760742,6148969.0,29.4034348148069,0.01727613247931,6.787560134629068,2018.0,1,0,12.0,506426631.6309291,20.04289001949452,0.0,27.882
LAO,2009,,117.407089233398,45.6930198669434,16.2123508453369,6241642.0,30.0420311503825,-0.15804822742939,6.841650062239359,2018.0,1,0,12.0,655864412.5257491,20.30146463884717,0.0,27.569
LAO,2010,,119.705680847168,47.3594398498535,16.6638298034668,6334194.0,30.6468600890172,-0.282062977552414,7.027240067180488,2018.0,1,0,5.0,525969018.6820723,20.080752871024604,0.0,27.195
LAO,2011,,119.074599302583,46.3030907447649,17.4954696423161,6426590.0,31.2146877128668,-0.058007225394249,7.217111053610419,2018.0,1,0,15.0,687409293.8959632,20.34844044410407,0.0,26.777
LAO,2012,,118.414315740965,49.0350189208984,17.330766926856,6518978.0,31.7422801040872,0.0337390303611755,7.355363158366373,2018.0,1,0,21.0,749123892.8822466,20.434414940195225,0.0,26.174
LAO,2013,,118.408152699995,52.6759359354755,18.9224448772621,6611385.0,32.2264033448341,0.0674438998103142,7.503023743205836,2018.0,1,0,16.0,967877029.7738196,20.69061560284674,0.0625,25.623
LAO,2014,,117.425464096562,58.0247383117676,18.4954952643985,6703172.0,32.6638235172635,0.498692989349365,7.591881446786444,2018.0,1,0,17.0,2635665667.066824,21.692401612487604,0.1176470588235294,25.049
LAO,2015,,114.302879123065,62.2967936554274,18.1574846273063,6801645.0,33.1240204432199,0.53887152671814,7.660120629697669,2018.0,1,0,24.0,1564442717.9506788,21.170795507396026,0.0416666666666666,24.962
LAO,2016,,110.502812681423,64.7630026961054,17.0880719461771,6908802.0,33.8267455533474,0.524906516075134,7.742498180540314,2018.0,1,0,25.0,4589788738.444315,22.24709983369477,0.0,24.567
LAO,2017,,107.444972491228,66.0411073482017,15.4112577339384,7018147.0,34.5115346444216,0.394012778997421,7.79705730812921,2018.0,1,0,19.0,1150066697.1921256,20.86308577606766,0.0526315789473684,24.117
LAO,2018,,104.275413158198,66.1528570578416,14.4969749098337,7128045.0,35.2050070032013,0.407969743013382,7.842321017848811,2018.0,1,1,26.0,547480062.6091517,20.12083660549268,0.2307692307692307,23.599
LAO,2019,,101.978544594664,64.986385458831,13.7404020217342,7237636.0,35.9072880879451,0.530352234840393,7.859537012023862,2018.0,1,1,23.0,4350240720.652793,22.19349701882688,0.0,23.151
LAO,2020,,100.27766790602,62.4493058083911,12.561911777868,7346533.0,36.6185033569111,0.693948686122894,7.857394635054119,2018.0,1,1,24.0,415056178.7778498,19.84392444199156,0.25,22.618
LAO,2021,,99.1101994809825,59.8530595325837,12.4396649191011,7453194.0,37.338778268357,0.712538421154022,7.834808309077803,2018.0,1,1,22.0,125775571.50492992,18.650009706149465,0.5454545454545454,22.147
MOZ,2000,,73.2299194335938,5.94095993041992,0.613489985466003,18129653.0,29.2423697311441,-0.125803381204605,5.793398411751154,2018.0,1,0,5.0,20038115.81156836,16.813146858286718,0.0,43.583
MOZ,2001,,79.6124725341797,6.66658020019531,0.602580010890961,18537729.0,29.4137097764239,,5.722905585584114,2018.0,1,0,3.0,116529361.35633828,18.5736538366074,0.0,43.073
MOZ,2002,,83.0477981567383,8.2307596206665,0.682079970836639,18958338.0,29.5686323334348,0.188492238521576,5.7522127700209325,2018.0,1,0,3.0,13796991.059060138,16.43996115963446,0.0,42.473
MOZ,2003,,,,0.928529977798462,19392475.0,29.7146340268639,0.246098503470421,5.830382049567225,2018.0,1,0,2.0,1218031.87018926,14.012747713906933,0.0,41.971
MOZ,2004,,93.0763931274414,10.5598001480103,1.15550994873047,19840313.0,29.8592114813982,0.0032564660068601,5.994103494924076,2018.0,1,0,2.0,0.0,0.0,0.0,41.638
