Country Code,year,projects,usd_const_2021,share_amount_estimated,log1p_usd_const_2021
TGO,2010,4,58931840.98103994,0.0,17.891892113427925
TGO,2011,6,74591063.23474814,0.0,18.12753127562348
TGO,2012,10,270740017.88015664,0.0,19.41666957845729
TGO,2013,2,275189.634633241,0.0,12.525219353333043
TGO,2014,10,220078757.88514757,0.0,19.209496035184227
TGO,2015,9,91343277.26442514,0.0,18.330135255863418
TGO,2016,9,171380451.34841055,0.0,18.95939651064867
TGO,2017,4,23874009.74354652,0.0,16.988301008647344
TGO,2018,3,666814.673886539,0.0,13.410268935711095
TGO,2019,9,1961404.400780967,0.0,14.48917181547025
TGO,2020,15,36855.62107878409,0.13333333333333333,10.514790557971057
TGO,2021,10,32472000.0,0.4,17.29588876829663
THA,2000,1,3831800.08773153,0.0,15.158845508513588
THA,2002,1,0.0,0.0,0.0
THA,2004,2,226299.317175185,0.0,12.329618233190178
THA,2005,7,81486371.89326018,0.14285714285714285,18.215946360467306
THA,2006,11,27584040.32780501,0.0,17.132747950697226
THA,2008,1,0.0,0.0,0.0
THA,2009,3,174995.624995896,0.0,12.072521966981942
THA,2010,5,3095226568.8821936,0.0,21.85312694553517
THA,2011,5,17141558.44493247,0.0,16.657016449780084
THA,2012,5,42606503.70035531,0.0,17.56751749207989
THA,2013,4,538371613.0862988,0.0,20.104059612182574
THA,2014,1,13703758.2502375,0.0,16.43318075098571
THA,2015,3,89276970.70558767,0.0,18.307254136953773
THA,2016,7,928694315.1688001,0.0,20.649290196525936
THA,2017,5,53407.48825185789,0.0,10.885724968343418
THA,2018,4,106362390.870365,0.0,18.482362612525165
THA,2019,2,16759598.17795054,0.0,16.634481737335488
THA,2020,16,143484677.174505,0.3125,18.78173881516028
THA,2021,16,52547987.59689922,0.25,17.777237378567996
TJK,2000,2,19782118.74440981,0.0,16.800289044463977
TJK,2002,3,6600160.59242691,0.0,15.70260469039798
TJK,2003,3,6769215.88052369,0.0,15.727895963238021
TJK,2004,5,15503288.804217173,0.0,16.556562804801967
TJK,2006,7,1502201777.2772317,0.0,21.130197720997426
TJK,2007,2,23617086.325755224,0.0,16.977481047232807
TJK,2008,6,6610020.641162967,0.0,15.704097485825985
TJK,2009,7,208498276.03827196,0.0,19.155441335563577
TJK,2010,6,279070689.64950156,0.0,19.44697567919609
TJK,2011,5,34434423.676038615,0.0,17.354567339286547
TJK,2012,7,471471562.7024845,0.0,19.971369347937998
TJK,2013,10,278798127.4824438,0.0,19.445998524067868
TJK,2014,12,1039945626.6865613,0.0,20.762434267662375
TJK,2015,3,21986499.666493498,0.0,16.905939216920864
TJK,2016,12,461037854.53034467,0.0,19.948990713707463
TJK,2017,12,399332189.8763455,0.0,19.805304187056812
TJK,2018,21,290312016.5934835,0.0,19.486466825290908
TJK,2019,6,328371439.30541897,0.0,19.609655965577513
TJK,2020,13,654282948.0711582,0.3076923076923077,20.299050459697803
TJK,2021,10,206971317.8294564,0.5,19.148090785250382
TKM,2000,2,34101650.07964561,0.0,17.344856359839532
TKM,2001,3,21217256.192891512,0.3333333333333333,16.87032542704146
TKM,2002,4,10569133.84956446,0.0,16.173448504881087
TKM,2003,3,16216686.739863288,0.0,16.60155137740503
TKM,2005,3,108595546.56168139,0.0,18.503140966112426
TKM,2006,5,124888128.32804,0.0,18.642928929170278
TKM,2007,4,610638416.8502458,0.0,20.230015554481405
TKM,2008,1,0.0,0.0,0.0
TKM,2009,4,6267140288.173068,0.0,22.55858599331786
TKM,2011,2,5080558678.6969185,0.0,22.34868706880814
TKM,2013,1,0.0,0.0,0.0
TKM,2017,1,0.0,0.0,0.0
TKM,2018,5,0.0,0.0,0.0
TKM,2019,5,1617933.04165748,0.0,14.2966606104158
TKM,2020,1,0.0,0.0,0.0
TKM,2021,4,0.0,0.0,0.0
TLS,2003,3,22843020.271734804,0.0,16.94415621385216
TLS,2005,2,403663.403028231,0.0,12.908339126159152
TLS,2006,7,13720194.448849168,0.0,16.43437942570349
TLS,2007,2,12379111.7376012,0.0,16.331521153637937
TLS,2008,4,7874332.71532692,0.0,15.879119131519014
TLS,2009,4,707438.591842965,0.0,13.469407522300118
TLS,2010,5,10643884.37111425,0.0,16.180496141678834
TLS,2011,6,11154848.244040256,0.0,16.22738487110395
TLS,2012,6,15914958.0832295,0.0,16.582770047738663
TLS,2013,4,2823041.692394637,0.0,14.853325830179948
TLS,2014,5,6509570.3035485195,0.0,15.68878416002694
TLS,2015,4,901197.034946597,0.0,13.711480307052494
TLS,2016,1,0.0,0.0,0.0
TLS,2017,7,1382805.78842516,0.0,14.139625896205551
TLS,2018,13,1483045.94444892,0.0,14.209609275675646
TLS,2019,11,0.0,0.0,0.0
TLS,2020,10,848461.0707137061,0.6,13.651180661082384
TLS,2021,21,3150587.12,0.23809523809523808,14.963099698136556
TON,2000,2,11284546.02635545,0.0,16.23894482798248
TON,2001,1,10636791.4716148,0.0,16.179829536995044
TON,2002,1,9965183.34387507,0.0,16.114608010592402
TON,2003,4,0.0,0.0,0.0
TON,2004,1,0.0,0.0,0.0
TON,2005,2,0.0,0.0,0.0
TON,2006,7,26004578.07335569,0.0,17.073783198684755
TON,2007,5,104082807.122041,0.0,18.460697372223862
TON,2008,8,57337693.13484181,0.0,17.864468803708593
TON,2009,3,187247.293914102,0.0,12.140190790064805
TON,2010,3,59872672.9314418,0.0,17.907730764196533
TON,2011,7,32768443.6840003,0.0,17.304976557967954
TON,2012,7,25531953.243062165,0.0,17.05544133321572
TON,2013,4,91729.8782110803,0.0,11.426614332327711
TON,2014,13,12411056.855711099,0.0,16.33409839574861
TON,2015,8,2857005.120871952,0.0,14.865284823622918
TON,2016,4,430459.123082722,0.0,12.972609969251137
TON,2017,7,30301828.8509937,0.0,17.226718659778033
TON,2018,23,26634945.263080463,0.0,17.0977346808009
TON,2019,6,1624599.0995356478,0.0,14.300772250866777
TON,2020,8,15172394.248499459,0.125,16.53498823263137
TON,2021,5,0.0,0.0,0.0
TTO,2000,1,1071601.1710839,0.0,13.884665442671349
TTO,2001,1,817509.363367467,0.0,13.614018858575294
TTO,2002,2,9672532.190109,0.0,16.084800796939803
TTO,2006,1,206957469.800752,0.0,19.14802387505203
TTO,2007,1,0.0,0.0,0.0
TTO,2010,1,0.0,0.0,0.0
TTO,2011,4,45089173.20926019,0.0,17.624152735952784
TTO,2012,2,0.0,0.0,0.0
TTO,2013,4,277691725.55049706,0.0,19.44202215907303
TTO,2014,2,0.0,0.0,0.0
TTO,2015,2,1962220.942784879,0.0,14.489588033395247
TTO,2017,1,0.0,0.0,0.0
TTO,2018,4,11062646.619044995,0.0,16.219084912303753
TTO,2019,5,112818761.01076314,0.0,18.541293213079605
TTO,2020,6,16523971.345682003,0.16666666666666666,16.620322753912426
TTO,2021,9,1954519.3798449612,0.1111111111111111,14.485655391300698
TUN,2000,1,0.0,0.0,0.0
TUN,2002,1,0.0,0.0,0.0
TUN,2003,3,0.0,0.0,0.0
TUN,2004,5,36731152.3298754,0.0,17.419135817517287
TUN,2005,4,39730078.01037118,0.0,17.497619116471693
TUN,2006,10,22170494.239010632,0.0,16.914272919593365
TUN,2007,3,9698625.20909927,0.0,16.08749480551552
TUN,2008,2,0.0,0.0,0.0
TUN,2009,7,134015784.571979,0.0,18.713468153752945
TUN,2010,5,0.0,0.0,0.0
TUN,2011,2,8224325.54513227,0.0,15.922606972252167
TUN,2012,3,4984680.0647154,0.0,15.421879980337431
TUN,2014,4,59303941.73592073,0.0,17.898186349715917
TUN,2015,2,64733243.8294186,0.0,17.985785457944708
TUN,2016,1,0.0,0.0,0.0
TUN,2017,5,57189332.01618767,0.0,17.861877953228415
TUN,2018,3,37914402.71052169,0.0,17.450841642986294
TUN,2019,7,71025050.50108959,0.0,18.078543210816402
TUN,2020,5,0.0,0.0,0.0
TUN,2021,2,3600000.0,0.5,15.096444681204078
TUR,2002,1,12497.2745100182,0.0,9.433345874563562
TUR,2003,1,73081.9122113561,0.0,11.199349859333383
TUR,2007,1,1295470355.67655,0.0,20.982139675942047
TUR,2008,2,0.0,0.0,0.0
TUR,2009,1,788555275.344265,1.0,20.485713065073558
TUR,2010,4,844844871.977229,0.25,20.554663586192692
TUR,2011,4,308699925.51665926,0.0,19.54788025143109
TUR,2012,3,704474134.755507,0.0,20.372962175719927
TUR,2013,2,142132605.57591882,0.0,18.7722710289259
TUR,2014,2,751348629.644496,1.0,20.437380323907558
TUR,2015,11,2175849254.830407,0.0,21.500684887727196
TUR,2016,10,1621580261.8965135,0.0,21.206666981651892
TUR,2017,17,1841317518.528922,0.4117647058823529,21.33374719555291
TUR,2018,18,1789032885.0788555,0.2222222222222222,21.30494102368462
TUR,2019,37,6295269636.013155,0.21621621621621623,22.563064337046146
TUR,2020,12,1133278441.2352479,0.5,20.848380545405647
TUR,2021,18,8641651942.07597,0.2222222222222222,22.87985959860181
TZA,2000,4,11822598.712068105,0.0,16.285523487557906
TZA,2001,6,206648925.85900313,0.0,19.14653190587201
TZA,2002,3,67401122.90108356,0.0,18.026172250833767
TZA,2003,5,487212.748075707,0.0,13.096458213525885
TZA,2004,4,59209455.88123914,0.0,17.896591831711948
TZA,2005,9,589371.4117402625,0.0,13.286813540827257
TZA,2006,12,32447473.452405855,0.0,17.295133169192045
TZA,2007,7,8120160.65439219,0.0,15.909860620116074
TZA,2008,9,149260713.83217186,0.0,18.821205098830454
TZA,2009,9,17779625.127674684,0.0,16.69356376013911
TZA,2010,10,243262749.61902517,0.0,19.309652695412126
TZA,2011,14,88898640.28908274,0.0,18.303007416779966
TZA,2012,10,1368217280.5781252,0.0,21.036774475097328
TZA,2013,20,198402325.98792657,0.0,19.105807481516056
TZA,2014,11,332483984.51040566,0.0,19.622102253021787
TZA,2015,16,373987458.5778885,0.0,19.73973282427624
TZA,2016,10,5298914.736153074,0.0,15.483012779509075
TZA,2017,11,16642622.12624467,0.0,16.627477620731845
TZA,2018,26,297790640.66055024,0.0,19.511901252806208
TZA,2019,13,66807762.227241345,0.0,18.017329847730988
TZA,2020,18,56867617.21794729,0.16666666666666666,17.85623663723744
TZA,2021,19,156860873.63052374,0.3157894736842105,18.870869821600415
UGA,2000,3,10692305.91158155,0.0,16.185035060615874
UGA,2001,6,147049075.65747613,0.0,18.806276943838657
UGA,2002,4,20057619.014810354,0.0,16.814119690129893
UGA,2003,3,633376.5724984192,0.0,13.358822004342363
UGA,2004,2,11388260.6094331,0.0,16.24809369949354
UGA,2005,2,2785741.1429895824,0.0,14.840024874476205
UGA,2006,11,43388113.438777246,0.0,17.585696100706233
UGA,2007,10,173587187.73128048,0.0,18.972190559836474
UGA,2008,5,23729510.33978885,0.0,16.982230035692073
UGA,2009,11,109889421.41078487,0.0,18.51498516734218
UGA,2010,8,5095616.954140891,0.0,15.44389150367119
UGA,2011,7,687001116.448565,0.0,20.347846476747986
UGA,2012,6,1958417.0311481424,0.0,14.487647578339123
UGA,2013,3,0.0,0.0,0.0
UGA,2014,11,1409017233.710842,0.0,21.066158301662412
UGA,2015,22,1279522281.8144946,0.0,20.969752628664132
UGA,2016,10,144952038.67195803,0.0,18.791913484788356
UGA,2017,7,39896139.38765339,0.0,17.501790145042225
UGA,2018,21,56314737.20779808,0.0,17.846466838741385
UGA,2019,13,345933828.76861537,0.0,19.66175807128933
UGA,2020,15,510132748.2845439,0.06666666666666667,20.050181542527167
UGA,2021,11,36544586.50199385,0.2727272727272727,17.414043648433662
UKR,2001,2,2430341.868027681,0.0,14.70354290331713
UKR,2002,1,952339.354896327,0.0,13.766677765527414
UKR,2005,1,662167.966839521,0.0,13.40327603926945
UKR,2006,6,8172765.990990629,0.0,15.916318086485918
UKR,2007,1,0.0,0.0,0.0
UKR,2008,1,0.0,0.0,0.0
UKR,2009,2,769528.051897557,0.0,13.553533985801232
UKR,2010,1,0.0,0.0,0.0
UKR,2011,7,183865934.9278968,0.0,19.02971744092114
UKR,2012,4,1762609108.2399075,0.0,21.290060996686325
UKR,2013,3,3669195.12844321,0.0,15.115483157466969
UKR,2014,4,16440653.53970822,0.0,16.61526776065062
UKR,2015,4,982932669.9435189,0.0,20.70605118232061
UKR,2016,3,13327230.128355779,0.0,16.405319953276024
UKR,2017,7,115233.815702097,0.0,11.654727201221032
UKR,2018,4,324889054.970909,0.0,19.598994315771936
UKR,2019,11,270895854.3884772,0.09090909090909091,19.417245007523288
UKR,2020,20,2696664.401804599,0.55,14.807526531319953
UKR,2021,4,0.0,0.0,0.0
URY,2004,1,1375904.71718143,0.0,14.134622775637618
URY,2005,1,0.0,0.0,0.0
URY,2006,2,2650334.767079975,0.0,14.790196894494542
URY,2007,1,89963.219144205,0.0,11.40716730519807
URY,2008,3,0.0,0.0,0.0
URY,2009,5,12549631.42808762,0.0,16.345201934514552
URY,2010,3,13927269.3579624,0.0,16.449359372352188
URY,2013,1,564018.276094917,0.0,13.242843707369417
URY,2014,3,50040704.45966358,0.0,17.728347341378548
URY,2015,5,98113819.3948702,0.0,18.401638795294495
URY,2016,7,38410462.83716029,0.0,17.463840476197113
URY,2017,3,68999416.6962378,0.0,18.049608623340966
URY,2018,7,13024794.336898051,0.0,16.382365432382215
URY,2019,7,179770.337961942,0.0,12.099440977644695
URY,2020,21,209303.4524784374,0.14285714285714285,12.251545181396724
URY,2021,4,23000000.0,0.0,16.951004817371683
UZB,2001,4,40551209.419177264,0.0,17.518076188121555
UZB,2003,2,100658931.5888465,0.0,18.42724845513195
UZB,2004,8,99266251.40747201,0.0,18.413316216341986
UZB,2005,7,122864823.01302521,0.0,18.626595317238408
UZB,2006,2,32387642.859723598,0.0,17.29328754567123
UZB,2007,7,591129833.2013938,0.0,20.197546236862976
UZB,2008,17,5667205775.748606,0.11764705882352941,22.457962024882555
UZB,2009,5,177487009.4386433,0.0,18.99440798357455
UZB,2010,7,813987392.5515805,0.0,20.51745543680952
UZB,2011,7,680456447.7266567,0.0,20.338274379075603
UZB,2012,6,721707039.7460726,0.0,20.397129853774423
UZB,2013,7,2508527684.759752,0.0,21.642961838606528
UZB,2014,20,594126309.3496275,0.0,20.202602498407696
UZB,2015,7,197868405.6724642,0.0,19.103112754940508
UZB,2016,6,25332888.457622103,0.0,17.04761408801934
UZB,2017,15,683440237.5475687,0.0,20.342649775847097
UZB,2018,6,917980442.6382087,0.0,20.637686645131495
UZB,2019,13,2766907199.285962,0.0,21.7409959991642
UZB,2020,16,809067478.0121045,0.0,20.511392881942463
UZB,2021,4,658075000.0,0.25,20.304829466076665
VEN,2002,2,216902696.39587647,0.0,19.194959411846455
VEN,2003,1,365409561.05678,0.0,19.71652937030355
VEN,2004,1,91106084.8754654,0.0,18.327535164339878
VEN,2005,1,22381277.2791758,0.0,16.92373537624892
VEN,2006,4,1673310071.70889,0.0,21.23806958111374
VEN,2007,4,7197057531.53639,0.0,22.696938103401
VEN,2008,7,0.0,0.0,0.0
VEN,2009,12,8261055265.511346,0.0,22.834818172555405
VEN,2010,24,29290921624.790733,0.08333333333333333,24.10054346283526
VEN,2011,12,4919520725.3651,0.0,22.316476949365214
VEN,2012,10,12330158497.242472,0.0,23.23531400872313
VEN,2013,7,16250494570.846745,0.0,23.511389180449587
VEN,2014,18,6857620163.123106,0.0,22.64862630364447
VEN,2015,17,22491524690.17909,0.0,23.836404394802866
VEN,2016,13,2597769918.38862,0.0,21.677919190606662
VEN,2017,3,0.0,0.0,0.0
VEN,2018,3,272462436.969669,0.0,19.423011320253305
VEN,2019,1,0.0,0.0,0.0
VEN,2020,12,30622540.03136495,0.4166666666666667,17.237246930752132
VEN,2021,7,16054029.14,0.5714285714285714,16.591470475085625
VNM,2000,5,138325183.6359666,0.0,18.7451178815458
VNM,2001,1,9113782.00510381,0.0,16.025298441558714
VNM,2002,2,6039505.05689398,0.0,15.613832787907004
VNM,2003,4,322837749.1855476,0.0,19.592660433574295
VNM,2004,5,253861214.49991095,0.0,19.35229827998466
VNM,2005,8,918651933.4846337,0.0,20.638417864818507
VNM,2006,11,2325001203.6333256,0.0,21.566986394107456
VNM,2007,3,1338676091.3027472,0.0,21.01494697170575
VNM,2008,5,1440214034.7167552,0.0,21.08805757540351
VNM,2009,18,951083637.9321638,0.0,20.673112565046388
VNM,2010,7,3110868568.6927595,0.0,21.858167807004765
VNM,2011,11,2616308792.732065,0.09090909090909091,21.685030303992598
VNM,2012,5,1411534898.1139746,0.0,21.067943530193805
VNM,2013,7,276076689.3282461,0.0,19.436189248592648
VNM,2014,3,2550747413.165149,0.0,21.659652256764456
VNM,2015,6,1859619875.3519788,0.0,21.343637936232927
VNM,2016,12,5234824352.10179,0.16666666666666666,22.37859912828993
VNM,2017,12,869953643.5995002,0.25,20.583950486123822
VNM,2018,8,392890834.1102621,0.25,19.789042357991068
VNM,2019,14,2243233479.3491077,0.0,21.531184179955783
VNM,2020,17,488149059.6809025,0.058823529411764705,20.006131369391355
VNM,2021,14,188722548.6763222,0.35714285714285715,19.055788503338697
VUT,2000,1,12832283.6439764,0.0,16.36747479119718
VUT,2003,5,20319348.609622363,0.0,16.827084172761833
VUT,2004,4,8418262.380497819,0.0,15.945914115599136
VUT,2005,6,14421150.557201046,0.0,16.484206544968288
VUT,2006,7,10583737.15582739,0.0,16.174829244847636
VUT,2007,4,34346000.94407694,0.0,17.351996178128662
VUT,2008,3,59118143.048172,0.0,17.895048441150895
VUT,2009,6,6694017.08215371,0.0,15.716724861997701
VUT,2010,4,8229920.67786142,0.0,15.923287055944716
VUT,2011,5,61494.0090670638,0.0,11.02671129712042
VUT,2012,6,4987.63182999185,0.0,8.514916968784345
VUT,2013,4,16571984.988220777,0.0,16.623224236669827
VUT,2014,7,189216432.38348687,0.0,19.058402068016772
VUT,2015,15,11045.9196741399,0.0,9.309906905563128
VUT,2016,7,2676956.426094863,0.0,14.800191418788003
VUT,2017,18,34757729.03034509,0.0,17.363912552153835
VUT,2018,8,107470081.3745082,0.0,18.49272306330544
VUT,2020,13,1100778.3397309848,0.07692307692307693,13.911528977572102
VUT,2021,10,67545005.66239055,0.3,18.02830469902224
WSM,2003,1,20013333.9076352,0.0,16.811909354724076
WSM,2004,2,2277652.121886633,0.0,14.638656138298241
WSM,2005,1,11389289.0296397,0.0,16.248184000700938
WSM,2006,6,66565230.896981776,0.0,18.013692955609557
WSM,2007,5,3811505.742940032,0.0,15.153535139512936
WSM,2008,5,82068460.17851736,0.0,18.22306434932066
WSM,2009,10,12746555.990975633,0.0,16.360771753177882
WSM,2010,7,48227219.954283684,0.0,17.691434169698386
WSM,2011,4,190249.675988439,0.0,12.1560978288763
WSM,2012,9,107968024.71491364,0.0,18.497345683059372
WSM,2013,3,1466447.51784678,0.0,14.198354061326071
WSM,2014,11,72759736.78277026,0.0,18.10267330774253
WSM,2015,8,275605.9316985187,0.0,12.526730969106218
WSM,2016,17,17787534.37602625,0.0,16.694008510192113
WSM,2017,18,34881750.879719205,0.0,17.367474381653157
WSM,2018,14,527939.1365683193,0.0,13.176738178549144
WSM,2019,7,163620.015405161,0.0,12.005308150922781
WSM,2020,12,782155.8084989839,0.08333333333333333,13.56981052180274
WSM,2021,9,517146.4724409444,0.0,13.156083359316378
YEM,2001,1,1518963.6675173,0.0,14.233539520950108
YEM,2002,1,125897543.413923,0.0,18.650978994566405
YEM,2003,3,40965592.54016716,0.0,17.528243090411152
YEM,2004,3,126877059.241504,0.0,18.658729145985166
YEM,2006,2,71364644.75888,0.0,18.08331314724023
YEM,2007,6,132127484.8577527,0.0,18.699277816416686
YEM,2008,8,66065093.03876146,0.0,18.0061510872573
YEM,2009,3,12092583.67267588,0.0,16.308102985736703
YEM,2010,5,1111039.2915112842,0.0,13.920807333950927
YEM,2011,3,532699.092767631,0.0,13.185713867051183
YEM,2012,3,0.0,0.0,0.0
YEM,2013,4,5640182.76094917,0.0,15.545427204672045
YEM,2014,5,35935.8547316028,0.0,10.489518642083977
YEM,2016,1,5313620.2876131,0.0,15.485784135847178
YEM,2017,8,164441130.91937703,0.0,18.918063203449808
YEM,2018,2,0.0,0.0,0.0
YEM,2020,7,27300894.707580373,0.42857142857142855,17.12243006941844
YEM,2021,1,0.0,0.0,0.0
ZAF,2000,1,0.0,0.0,0.0
ZAF,2001,1,90523359.63655984,0.0,18.321118503941477
ZAF,2002,5,182460207.8510363,0.0,19.022042673521067
ZAF,2003,3,126675314.48625043,0.0,18.65713779984022
ZAF,2004,4,167495431.23417643,0.0,18.936466638613833
ZAF,2005,8,128682071.5382722,0.75,18.672855366346774
ZAF,2006,2,0.0,0.0,0.0
ZAF,2007,7,7810940.100437391,0.0,15.871036013972196
ZAF,2008,1,0.0,0.0,0.0
ZAF,2009,10,1684701320.5708728,0.4,21.24485412781085
ZAF,2010,3,537821302.2651026,0.0,20.10303691288714
ZAF,2011,3,612019125.2399514,0.3333333333333333,20.23227409201433
ZAF,2012,7,745950049.4392354,0.2857142857142857,20.430169199410578
ZAF,2013,8,656337505.2186525,0.0,20.30218570579012
ZAF,2014,2,218097760.587472,0.0,19.20045396787972
ZAF,2015,14,2477777985.175939,0.0,21.630628022183142
ZAF,2016,28,1949515740.899242,0.17857142857142858,21.39084684119364
ZAF,2017,33,4448778244.238286,0.21212121212121213,22.215895343796515
ZAF,2018,60,5254122807.304414,0.16666666666666666,22.382278902185618
ZAF,2019,40,1115634345.9323883,0.275,20.832689001099883
ZAF,2020,51,765870900.1012325,0.19607843137254902,20.45652417707964
ZAF,2021,13,176697023.42516914,0.38461538461538464,18.989947097449036
ZMB,2000,2,6469511.149832721,0.0,15.68261126175365
ZMB,2001,7,149443100.92023084,0.0,18.822426289190243
ZMB,2002,5,43188500.661848724,0.0,17.581084852551104
ZMB,2003,5,5018291.305179782,0.0,15.428600255543126
ZMB,2004,3,16027385.8496514,0.0,16.58980949505581
ZMB,2005,4,35808850.26863327,0.0,17.39370566295222
ZMB,2006,7,60041632.18239157,0.0,17.910548765931726
ZMB,2007,8,185281505.9950407,0.0,19.03738688592464
ZMB,2008,2,480244565.413951,0.0,19.98980604547075
ZMB,2009,9,258996423.04065943,0.0,19.372324812775677
ZMB,2010,6,352010260.9658245,0.0,19.679170886449423
ZMB,2011,11,808917432.9789964,0.0,20.511207410455885
ZMB,2012,2,7044741.34755506,0.0,15.76779213026218
ZMB,2013,9,810240554.3906212,0.0,20.512841743504076
ZMB,2014,16,810789523.2725905,0.0,20.513519052222577
ZMB,2015,15,908602453.8458794,0.0,20.627418213075362
ZMB,2016,25,2894129695.218099,0.0,21.785950279707183
ZMB,2017,26,3099990817.6799684,0.07692307692307693,21.854664986716987
ZMB,2018,28,2862573416.076136,0.0,21.77498685338473
ZMB,2019,13,177798831.10528743,0.0,18.99616331243582
ZMB,2020,5,610426.2498838729,0.4,13.321914400622825
ZMB,2021,9,19816700.0,0.4444444444444444,16.802035624979816
ZWE,2000,4,16543950.087581068,0.0,16.62153109978091
ZWE,2001,4,20271872.59018701,0.0,16.824744945838287
ZWE,2002,6,52778352.55418242,0.0,17.781611694050856
ZWE,2003,5,21096653.0406017,0.0,16.864625009596946
ZWE,2004,6,112886065.12224597,0.0,18.541889603631233
ZWE,2005,5,71650258.3779777,0.0,18.087307332301375
ZWE,2006,13,491791305.7109021,0.0,20.013565011117795
ZWE,2007,10,567253601.005552,0.0,20.156317031547744
ZWE,2008,6,73617884.7357465,0.0,18.114398566890245
ZWE,2009,7,68205740.36543755,0.0,18.03803930351435
ZWE,2010,11,102992847.79501103,0.0,18.450170114608945
ZWE,2011,19,382565273.31592405,0.0,19.762409848477837
ZWE,2012,10,455652788.4112175,0.0,19.937241650716306
ZWE,2013,12,391185143.3087729,0.0,19.784691520733055
ZWE,2014,10,467603915.9922832,0.0,19.963132164328393
ZWE,2015,12,1606205706.9918873,0.0,21.19714053143657
ZWE,2016,5,36965688.85798641,0.2,17.42550073926332
ZWE,2017,8,168674143.66149613,0.0,18.943479273538546
ZWE,2018,6,195238486.40985668,0.0,19.089732381615864
ZWE,2019,13,93983184.94955121,0.0,18.3586264513575
ZWE,2020,30,9468255.85611013,0.43333333333333335,16.063455378114753
ZWE,2021,17,130806452.76,0.4117647058823529,18.689229336442946
