Country Code,year,avg_schooling_years,primary_enroll_gross_pct,secondary_enroll_gross_pct,tertiary_enroll_gross_pct,population_total,percent_urban,political_stability,log_gdp_pc_current_usd,join_year,treated,post_join
BOL,2009,7.71865,108.031242370605,83.7523803710938,,10016275.0,65.9781896386949,-0.506110489368439,7.457137003435131,2018.0,1,0
BOL,2010,,104.396370229571,87.7601876397411,,10182345.0,66.4075665659133,-0.415407210588455,7.565681277591515,2018.0,1,0
BOL,2011,,100.921849072087,85.300407946135,,10348929.0,66.833715633176,-0.417126506567001,7.74782186488644,2018.0,1,0
BOL,2012,8.03513,98.3129253076371,87.0108512162742,,10515807.0,67.2581444827699,-0.45806810259819,7.854225424742988,2018.0,1,0
BOL,2013,,96.8904736314233,88.7650557098116,,10682608.0,67.6697055519889,-0.32859343290329,7.9624239594346,2018.0,1,0
BOL,2014,,95.4654700824142,89.4564819756877,,10848888.0,68.037425413,-0.333112090826035,8.02041347101794,2018.0,1,0
BOL,2015,8.68271,95.0961939865757,90.6139031958796,,11014705.0,68.3958051297665,-0.270498692989349,8.005371370982225,2018.0,1,0
BOL,2016,,95.5387659267627,90.6152852803158,,11180020.0,68.7446327876947,-0.25367596745491,8.018583803763482,2018.0,1,0
BOL,2017,,96.4475043810472,89.4000212849504,,11344587.0,69.0838016274736,-0.280110895633698,8.306324296675102,2018.0,1,0
BOL,2018,,97.122722190495,88.7218999579042,,11508368.0,69.4133879813999,-0.286620706319809,8.344708365438917,2018.0,1,1
BOL,2019,,97.6714741591375,88.8235046622532,,11671386.0,69.7334986708387,-0.728340268135071,8.34382858397191,2018.0,1,1
BOL,2020,,98.2369486079625,88.8672369779995,,11816299.0,70.0442635528254,-0.453467190265656,8.183667542318217,2018.0,1,1
BOL,2021,,98.4694228398409,90.4144137410078,,11937360.0,70.3450412826165,-0.278774261474609,8.296985460576186,2018.0,1,1
BOL,2022,,99.1960878877715,90.3729338176816,,12077154.0,70.6352598708131,-0.191908553242683,8.347699675331256,2018.0,1,1
BOL,2023,,98.5726894625786,91.3676827044767,,12244159.0,70.9151414044538,-0.313183635473251,8.36070502975009,2018.0,1,1
BOL,2024,,,,,12413315.0,71.2361453773988,,8.394384922652256,2018.0,1,1
BRA,1990,,,,,149143223.0,74.8699006951598,,7.871235431906648,,0,0
BRA,1991,,,,,151724256.0,75.4934501058885,,7.722723792630813,,0,0
BRA,1992,,,,,154275079.0,76.0910875240585,,7.663074509410348,,0,0
