Country Code,year,birth_rate_crude_per_1000
UMC,2017,14.6257073651651
WLD,2017,18.7562710534389
AFG,2018,37.624
ALB,2018,10.898
DZA,2018,24.063
ASM,2018,17.204
AND,2018,7.159
AGO,2018,40.057
ATG,2018,10.822
ARG,2018,15.332
ARM,2018,12.3
ABW,2018,10.807
AUS,2018,12.6
AUT,2018,9.7
AZE,2018,14.0
BHS,2018,11.263
BHR,2018,13.641
BGD,2018,20.069
BRB,2018,11.539
BLR,2018,9.9
BEL,2018,10.4
BLZ,2018,21.144
BEN,2018,36.955
BMU,2018,8.407
BTN,2018,12.941
BOL,2018,22.574
BIH,2018,8.803
BWA,2018,25.897
BRA,2018,14.022
VGB,2018,6.982
BRN,2018,14.924
BGR,2018,9.3
BFA,2018,36.006
BDI,2018,37.215
CPV,2018,15.451
KHM,2018,23.372
CMR,2018,36.899
CAN,2018,10.1
CYM,2018,10.584
CAF,2018,43.838
TCD,2018,44.401
CHI,2018,8.5
CHL,2018,11.698
CHN,2018,10.86
COL,2018,14.195
COM,2018,30.91
COD,2018,42.887
COG,2018,32.784
CRI,2018,13.622
CIV,2018,35.081
HRV,2018,9.0
CUB,2018,10.172
CUW,2018,10.5
CYP,2018,11.029
CZE,2018,10.7
DNK,2018,10.6
DJI,2018,22.313
DMA,2018,11.636
DOM,2018,19.848
ECU,2018,17.523
EGY,2018,23.592
SLV,2018,16.683
GNQ,2018,32.4
ERI,2018,29.195
EST,2018,10.9
SWZ,2018,26.412
ETH,2018,33.394
FRO,2018,13.6
FJI,2018,19.601
FIN,2018,8.6
FRA,2018,11.3
PYF,2018,12.812
GAB,2018,30.537
GMB,2018,32.324
GEO,2018,14.334
DEU,2018,9.5
GHA,2018,28.388
GIB,2018,12.0
GRC,2018,8.1
GRL,2018,14.6
GRD,2018,12.395
GUM,2018,19.818
GTM,2018,24.315
GIN,2018,36.329
GNB,2018,32.374
GUY,2018,21.236
HTI,2018,24.222
HND,2018,23.392
HKG,2018,7.2
HUN,2018,9.6
ISL,2018,12.0
IND,2018,17.91
IDN,2018,17.146
IRN,2018,16.664
IRQ,2018,27.664
IRL,2018,12.5
IMN,2018,8.995
ISR,2018,20.8
ITA,2018,7.3
JAM,2018,12.305
JPN,2018,7.4
JOR,2018,22.677
KAZ,2018,21.702
KEN,2018,29.037
KIR,2018,28.112
PRK,2018,13.427
KOR,2018,6.4
XKX,2018,12.736
KWT,2018,12.825
KGZ,2018,27.1
LAO,2018,23.599
LVA,2018,10.0
LBN,2018,18.09
LSO,2018,27.361
LBR,2018,32.955
LBY,2018,19.844
LIE,2018,9.9
LTU,2018,9.5
LUX,2018,10.3
MAC,2018,9.0
MDG,2018,33.651
MWI,2018,33.227
MYS,2018,14.808
MDV,2018,13.395
MLI,2018,42.585
MLT,2018,9.2
MHL,2018,24.066
MRT,2018,36.621
MUS,2018,10.2
MEX,2018,17.037
FSM,2018,23.056
MDA,2018,13.275
MCO,2018,10.194
MNG,2018,24.5
MNE,2018,11.6
MAR,2018,18.573
MOZ,2018,39.448
MMR,2018,18.054
NAM,2018,29.067
NRU,2018,30.66
NPL,2018,21.122
NLD,2018,9.8
NCL,2018,15.228
NZL,2018,11.84
NIC,2018,21.209
NER,2018,44.181
NGA,2018,35.69
MKD,2018,10.3
MNP,2018,16.559
NOR,2018,10.4
OMN,2018,19.269
PAK,2018,29.343
PLW,2018,12.004
PAN,2018,18.52
PNG,2018,26.956
PRY,2018,21.836
PER,2018,16.93
PHL,2018,19.418
POL,2018,10.2
PRT,2018,8.4
PRI,2018,6.7
QAT,2018,9.921
ROU,2018,10.4
RUS,2018,10.9
RWA,2018,31.231
WSM,2018,28.488
SMR,2018,6.8
STP,2018,29.804
SAU,2018,19.739
SEN,2018,31.596
SRB,2018,9.2
SYC,2018,17.1
SLE,2018,33.34
SGP,2018,8.8
SXM,2018,10.456
SVK,2018,10.6
SVN,2018,9.4
SLB,2018,29.147
SOM,2018,45.67
ZAF,2018,19.85
SSD,2018,29.068
ESP,2018,7.9
LKA,2018,15.15
KNA,2018,13.108
LCA,2018,11.979
MAF,2018,19.421
VCT,2018,13.678
SDN,2018,35.074
SUR,2018,18.092
SWE,2018,11.4
CHE,2018,10.3
SYR,2018,18.932
TJK,2018,29.459
TZA,2018,37.335
THA,2018,9.4
TLS,2018,24.481
TGO,2018,33.413
TON,2018,24.144
TTO,2018,12.06
TUN,2018,17.344
TUR,2018,15.4
TKM,2018,25.502
TCA,2018,12.511
TUV,2018,24.927
UGA,2018,37.673
UKR,2018,8.125
ARE,2018,10.248
GBR,2018,11.0
USA,2018,11.6
URY,2018,11.687
UZB,2018,24.007
VUT,2018,31.429
VEN,2018,17.33
VNM,2018,15.438
VIR,2018,12.6
PSE,2018,30.529
YEM,2018,36.046
ZMB,2018,35.464
ZWE,2018,31.327
AFE,2018,34.5836148275797
AFW,2018,36.0459008849184
ARB,2018,25.3797481096521
CSS,2018,15.2309102593713
CEB,2018,10.1181520284445
EAR,2018,20.2311354690886
EAS,2018,12.2896392340449
EAP,2018,12.8048408487262
TEA,2018,12.7971568955179
EMU,2018,9.27797304012555
ECS,2018,11.6101054049741
ECA,2018,16.0639720483463
TEC,2018,13.5476317109317
EUU,2018,9.51211655861318
FCS,2018,32.8100414072448
HPC,2018,36.1781933674505
HIC,2018,10.3928114321726
IBD,2018,15.3429245251106
IBT,2018,19.6009260775664
IDB,2018,31.7360320683307
IDX,2018,31.4691918588452
IDA,2018,31.5630654941698
LTE,2018,11.8590566385453
LCN,2018,15.9737670052658
LAC,2018,16.1393914301022
TLA,2018,16.1353180843437
LDC,2018,32.6425020268958
LMY,2018,19.6711508091726
LIC,2018,36.3868939147393
LMC,2018,22.4632146073091
MEA,2018,25.0440636331911
MNA,2018,25.7612546856819
TMN,2018,25.7284410786422
MIC,2018,18.1017997530886
NAC,2018,11.4473668918924
INX,2018,
OED,2018,11.1866144108952
OSS,2018,16.9713229666063
PSS,2018,25.1624810049846
PST,2018,9.81289690951896
PRE,2018,36.5613236312586
SST,2018,17.660392861301
SAS,2018,18.1475574115529
TSA,2018,18.1475574115529
SSF,2018,35.1793279526512
SSA,2018,35.3827821342709
TSS,2018,35.1793279526512
UMC,2018,13.5232521583531
WLD,2018,18.193325192084
AFG,2019,37.138
ALB,2019,10.757
DZA,2019,23.379
ASM,2019,16.304
AND,2019,6.993
AGO,2019,39.539
ATG,2019,11.5
ARG,2019,13.902
ARM,2019,12.2
ABW,2019,10.842
AUS,2019,12.1
AUT,2019,9.6
AZE,2019,14.1
BHS,2019,11.195
BHR,2019,13.318
BGD,2019,20.131
BRB,2019,11.446
BLR,2019,9.3
BEL,2019,10.2
BLZ,2019,19.335
BEN,2019,36.036
BMU,2019,8.375
BTN,2019,12.421
BOL,2019,22.257
BIH,2019,8.561
BWA,2019,25.751
BRA,2019,13.548
VGB,2019,8.071
BRN,2019,14.572
BGR,2019,9.3
BFA,2019,34.325
BDI,2019,36.579
CPV,2019,14.288
KHM,2019,22.988
CMR,2019,36.183
CAN,2019,9.9
CYM,2019,12.435
CAF,2019,44.108
TCD,2019,44.316
CHI,2019,8.3
CHL,2019,10.94
CHN,2019,10.41
COL,2019,14.218
COM,2019,30.447
COD,2019,42.549
COG,2019,32.183
CRI,2019,12.661
CIV,2019,34.306
HRV,2019,8.9
CUB,2019,9.668
CUW,2019,10.1
CYP,2019,11.014
CZE,2019,10.5
DNK,2019,10.5
DJI,2019,21.913
DMA,2019,11.512
DOM,2019,19.43
ECU,2019,16.924
EGY,2019,22.267
SLV,2019,16.57
GNQ,2019,31.783
ERI,2019,29.119
EST,2019,10.6
SWZ,2019,25.889
ETH,2019,33.549
FRO,2019,13.3
FJI,2019,19.226
FIN,2019,8.3
FRA,2019,11.2
PYF,2019,11.938
GAB,2019,30.146
GMB,2019,31.921
GEO,2019,13.588
DEU,2019,9.4
GHA,2019,27.891
GIB,2019,11.975
GRC,2019,7.8
GRL,2019,15.1
GRD,2019,12.466
GUM,2019,19.256
GTM,2019,23.089
GIN,2019,35.952
GNB,2019,31.848
GUY,2019,21.945
HTI,2019,23.774
HND,2019,23.111
HKG,2019,7.0
HUN,2019,9.6
ISL,2019,12.3
IND,2019,17.368
IDN,2019,16.909
IRN,2019,14.918
IRQ,2019,27.252
IRL,2019,11.9
IMN,2019,8.826
ISR,2019,20.1
ITA,2019,7.0
JAM,2019,12.169
JPN,2019,7.0
JOR,2019,22.236
KAZ,2019,21.424
KEN,2019,28.226
KIR,2019,27.826
PRK,2019,13.405
KOR,2019,5.9
XKX,2019,12.618
KWT,2019,12.06
KGZ,2019,26.9
LAO,2019,23.151
LVA,2019,9.8
LBN,2019,17.622
LSO,2019,26.44
LBR,2019,32.431
LBY,2019,19.241
LIE,2019,9.2
LTU,2019,8.9
LUX,2019,10.0
MAC,2019,8.9
MDG,2019,33.594
MWI,2019,32.902
MYS,2019,14.233
MDV,2019,12.597
MLI,2019,41.139
MLT,2019,8.6
MHL,2019,23.736
MRT,2019,36.211
MUS,2019,10.2
MEX,2019,16.877
FSM,2019,22.891
MDA,2019,12.637
MCO,2019,9.965
MNG,2019,24.4
MNE,2019,11.5
MAR,2019,18.258
MOZ,2019,39.117
MMR,2019,17.774
NAM,2019,28.386
NRU,2019,29.581
NPL,2019,20.648
NLD,2019,9.8
NCL,2019,15.183
NZL,2019,11.96
NIC,2019,20.808
NER,2019,43.366
NGA,2019,34.685
MKD,2019,9.6
MNP,2019,16.029
NOR,2019,10.2
OMN,2019,18.858
PAK,2019,28.986
PLW,2019,11.921
PAN,2019,17.57
PNG,2019,26.466
PRY,2019,21.421
PER,2019,16.853
PHL,2019,18.104
POL,2019,9.9
PRT,2019,8.4
PRI,2019,6.4
QAT,2019,9.979
ROU,2019,10.3
RUS,2019,10.1
RWA,2019,30.672
WSM,2019,27.957
SMR,2019,6.7
STP,2019,29.229
SAU,2019,18.075
SEN,2019,30.405
SRB,2019,9.3
SYC,2019,16.4
SLE,2019,32.808
SGP,2019,8.8
SXM,2019,10.024
SVK,2019,10.5
SVN,2019,9.3
SLB,2019,28.413
SOM,2019,45.139
ZAF,2019,19.694
SSD,2019,29.421
ESP,2019,7.6
LKA,2019,14.6
KNA,2019,12.86
LCA,2019,11.853
MAF,2019,18.955
VCT,2019,13.26
SDN,2019,34.909
SUR,2019,17.869
SWE,2019,11.1
CHE,2019,10.0
SYR,2019,19.717
TJK,2019,29.168
TZA,2019,36.883
THA,2019,9.056
TLS,2019,23.855
TGO,2019,32.925
TON,2019,23.849
TTO,2019,12.088
TUN,2019,16.82
TUR,2019,14.4
TKM,2019,24.839
TCA,2019,12.066
TUV,2019,24.867
UGA,2019,37.212
UKR,2019,7.823
ARE,2019,10.094
GBR,2019,10.645
USA,2019,11.4
URY,2019,10.894
UZB,2019,24.722
VUT,2019,30.717
VEN,2019,16.299
VNM,2019,15.513
VIR,2019,12.3
PSE,2019,29.708
YEM,2019,35.947
ZMB,2019,35.006
ZWE,2019,31.121
AFE,2019,34.3358814354219
AFW,2019,35.1765875292155
ARB,2019,24.7918834648583
CSS,2019,15.1925253296434
CEB,2019,9.93209882004362
EAR,2019,19.7367851968491
EAS,2019,11.8748942502151
EAP,2019,12.3838921790286
TEA,2019,12.371239905824
EMU,2019,9.10207545699417
ECS,2019,11.2860001544788
ECA,2019,15.7277285333239
TEC,2019,13.0986383746658
EUU,2019,9.33303736955555
FCS,2019,32.4239619593516
HPC,2019,35.7809413936876
HIC,2019,10.0488265428965
IBD,2019,14.8354217654102
IBT,2019,19.1804608940206
IDB,2019,31.1508026339009
IDX,2019,31.2514259180729
IDA,2019,31.2161031944857
LTE,2019,11.4418954543081
LCN,2019,15.5087015507488
LAC,2019,15.7203555099389
TLA,2019,15.6680245163605
LDC,2019,32.4105852549942
LMY,2019,19.2446182966096
LIC,2019,36.0508853041355
LMC,2019,21.9567930328921
MEA,2019,24.3647190689917
MNA,2019,25.1064504549323
TMN,2019,25.0745482854479
MIC,2019,17.6373594827911
NAC,2019,11.2460986480566
INX,2019,
OED,2019,10.9091856651893
OSS,2019,16.6115908163936
PSS,2019,24.7085617782218
PST,2019,9.56665160135065
PRE,2019,35.9480536208761
SST,2019,17.3627809553555
SAS,2019,17.6684782271993
TSA,2019,17.6684782271993
SSF,2019,34.6778008593805
SSA,2019,34.8071915155471
TSS,2019,34.6778008593805
UMC,2019,13.0705256861149
WLD,2019,17.8034104364922
AFG,2020,36.601
ALB,2020,10.536
DZA,2020,22.43
ASM,2020,15.658
AND,2020,6.831
AGO,2020,39.127
ATG,2020,12.18
ARG,2020,11.799
ARM,2020,12.3
ABW,2020,9.688
AUS,2020,11.5
AUT,2020,9.4
AZE,2020,12.5
BHS,2020,11.115
BHR,2020,12.813
BGD,2020,20.289
BRB,2020,11.334
BLR,2020,8.886
BEL,2020,9.9
BLZ,2020,18.353
BEN,2020,35.331
BMU,2020,8.678
BTN,2020,12.952
BOL,2020,21.996
BIH,2020,8.353
BWA,2020,25.532
BRA,2020,12.995
VGB,2020,8.174
BRN,2020,14.284
BGR,2020,9.0
BFA,2020,32.738
BDI,2020,35.855
CPV,2020,13.142
KHM,2020,22.409
CMR,2020,35.438
CAN,2020,9.5
CYM,2020,12.716
CAF,2020,44.475
TCD,2020,43.75
CHI,2020,8.2
CHL,2020,10.097
CHN,2020,8.52
COL,2020,14.106
COM,2020,29.985
COD,2020,42.19
COG,2020,31.741
CRI,2020,11.366
CIV,2020,33.651
HRV,2020,8.9
CUB,2020,9.257
CUW,2020,8.7
CYP,2020,11.142
CZE,2020,10.3
DNK,2020,10.4
DJI,2020,21.578
DMA,2020,11.404
DOM,2020,18.957
ECU,2020,16.391
EGY,2020,22.004
SLV,2020,16.303
GNQ,2020,31.351
ERI,2020,28.872
EST,2020,9.9
SWZ,2020,25.39
ETH,2020,33.31
FRO,2020,13.1
FJI,2020,18.828
FIN,2020,8.4
FRA,2020,10.9
PYF,2020,11.782
GAB,2020,29.541
GMB,2020,31.525
GEO,2020,13.053
DEU,2020,9.3
GHA,2020,27.43
GIB,2020,11.984
GRC,2020,7.9
GRL,2020,14.8
GRD,2020,12.324
GUM,2020,18.613
GTM,2020,22.043
GIN,2020,35.518
GNB,2020,31.406
GUY,2020,21.254
HTI,2020,23.338
HND,2020,22.803
HKG,2020,5.8
HUN,2020,9.7
ISL,2020,12.3
IND,2020,16.744
IDN,2020,16.674
IRN,2020,14.008
IRQ,2020,26.84
IRL,2020,11.1
IMN,2020,8.683
ISR,2020,19.2
ITA,2020,6.8
JAM,2020,12.016
JPN,2020,6.8
JOR,2020,21.726
KAZ,2020,22.57
KEN,2020,27.782
KIR,2020,27.355
PRK,2020,13.391
KOR,2020,5.3
XKX,2020,12.335
KWT,2020,11.6919249210071
KGZ,2020,24.0
LAO,2020,22.618
LVA,2020,9.2
LBN,2020,16.912
LSO,2020,25.628
LBR,2020,31.923
LBY,2020,18.737
LIE,2020,9.1
LTU,2020,8.4
LUX,2020,10.2
MAC,2020,8.1
MDG,2020,33.31
MWI,2020,32.536
MYS,2020,13.393
MDV,2020,12.112
MLI,2020,40.959
MLT,2020,8.6
MHL,2020,23.439
MRT,2020,35.735
MUS,2020,10.6
MEX,2020,16.565
FSM,2020,22.693
MDA,2020,12.077
MCO,2020,9.746
MNG,2020,23.4
MNE,2020,11.3
MAR,2020,17.85
MOZ,2020,38.736
MMR,2020,17.456
NAM,2020,27.687
NRU,2020,28.662
NPL,2020,20.168
NLD,2020,9.7
NCL,2020,14.903
NZL,2020,11.32
NIC,2020,20.45
NER,2020,42.6
NGA,2020,33.732
MKD,2020,9.2
MNP,2020,15.487
NOR,2020,9.8
OMN,2020,18.856
PAK,2020,28.625
PLW,2020,11.624
PAN,2020,16.718
PNG,2020,26.092
PRY,2020,21.036
PER,2020,16.61
PHL,2020,17.017
POL,2020,9.5
PRT,2020,8.1
PRI,2020,6.0
QAT,2020,10.046
ROU,2020,10.3
RUS,2020,9.8
RWA,2020,30.021
WSM,2020,27.453
SMR,2020,6.4
STP,2020,28.643
SAU,2020,16.628
SEN,2020,29.931
SRB,2020,8.9
SYC,2020,15.8
SLE,2020,32.196
SGP,2020,8.5
SXM,2020,9.745
SVK,2020,10.4
SVN,2020,8.9
SLB,2020,27.966
SOM,2020,44.544
ZAF,2020,19.522
SSD,2020,29.441
ESP,2020,7.2
LKA,2020,13.8
KNA,2020,12.575
LCA,2020,11.713
MAF,2020,17.602
VCT,2020,12.835
SDN,2020,34.48
SUR,2020,17.692
SWE,2020,10.9
CHE,2020,9.9
SYR,2020,20.64
TJK,2020,28.361
TZA,2020,36.437
THA,2020,8.792
TLS,2020,23.352
TGO,2020,32.454
TON,2020,23.634
TTO,2020,11.647
TUN,2020,15.787
TUR,2020,13.4
TKM,2020,24.12
TCA,2020,11.671
TUV,2020,24.632
UGA,2020,36.803
UKR,2020,7.555
ARE,2020,10.465
GBR,2020,10.204
USA,2020,10.9
URY,2020,10.41
UZB,2020,25.634
VUT,2020,29.941
VEN,2020,15.542
VNM,2020,15.234
VIR,2020,12.1
PSE,2020,28.877
YEM,2020,35.895
ZMB,2020,34.408
ZWE,2020,30.988
AFE,2020,34.0104704037851
AFW,2020,34.4176753075527
ARB,2020,24.4078786443566
CSS,2020,14.8023113464843
CEB,2020,9.70552588928268
EAR,2020,19.2516149531206
EAS,2020,10.5938015416744
EAP,2020,10.9968752236907
TEA,2020,10.9671214462471
EMU,2020,8.88483470493758
ECS,2020,11.0124751733553
ECA,2020,15.3757771794939
TEC,2020,12.7934976236441
EUU,2020,9.11715675547849
FCS,2020,32.010357519362
HPC,2020,35.3435911591873
HIC,2020,9.67638693962836
IBD,2020,13.9226557867817
IBT,2020,18.4656336136769
IDB,2020,30.6297477169557
IDX,2020,30.9830524270787
IDA,2020,30.8592812740245
LTE,2020,10.1415765010476
LCN,2020,14.9391191354951
LAC,2020,15.1753094485552
TLA,2020,15.092873512777
LDC,2020,32.1482101008838
LMY,2020,18.5015925917453
LIC,2020,35.7136662122534
LMC,2020,21.4577817098943
MEA,2020,23.9264084185914
MNA,2020,24.7064449407002
TMN,2020,24.6773167450328
MIC,2020,16.8243153865653
NAC,2020,10.7555927093283
INX,2020,
OED,2020,10.5233203977861
OSS,2020,16.38664524387
PSS,2020,24.302041626694
PST,2020,9.21699778652959
PRE,2020,35.3803848718732
SST,2020,17.0788932641104
SAS,2020,17.1258043209131
TSA,2020,17.1258043209131
SSF,2020,34.1757778569413
SSA,2020,34.2755546857393
TSS,2020,34.1757778569413
UMC,2020,11.8854970977343
WLD,2020,17.1494313666411
AFG,2021,36.342
ALB,2021,10.512
DZA,2021,21.392
ASM,2021,15.649
AND,2021,6.828
AGO,2021,38.67
ATG,2021,12.135
ARG,2021,11.682
ARM,2021,12.4
ABW,2021,9.461
AUS,2021,12.1
AUT,2021,9.6
AZE,2021,11.1
BHS,2021,11.023
BHR,2021,13.042
BGD,2021,20.414
BRB,2021,11.287
BLR,2021,8.624
BEL,2021,10.2
BLZ,2021,16.539
BEN,2021,34.779
BMU,2021,8.21
BTN,2021,12.892
BOL,2021,21.808
BIH,2021,8.011
BWA,2021,25.422
BRA,2021,12.754
VGB,2021,8.397
BRN,2021,14.06
BGR,2021,9.0
BFA,2021,32.416
BDI,2021,35.06
CPV,2021,12.569
KHM,2021,21.905
CMR,2021,34.778
CAN,2021,9.7
CYM,2021,12.581
CAF,2021,45.226
TCD,2021,43.284
CHI,2021,8.2
CHL,2021,9.07
CHN,2021,7.52
COL,2021,13.947
COM,2021,29.498
COD,2021,41.937
COG,2021,31.377
CRI,2021,10.543
CIV,2021,33.081
HRV,2021,9.4
CUB,2021,8.814
CUW,2021,8.6
CYP,2021,11.236
CZE,2021,10.6
DNK,2021,10.8
DJI,2021,21.308
DMA,2021,11.251
DOM,2021,18.571
ECU,2021,15.882
EGY,2021,21.154
SLV,2021,16.15
GNQ,2021,30.703
ERI,2021,28.818
EST,2021,10.0
SWZ,2021,24.957
ETH,2021,32.876
FRO,2021,13.0
FJI,2021,18.55
FIN,2021,9.0
FRA,2021,10.9
PYF,2021,11.424
GAB,2021,28.938
GMB,2021,31.171
GEO,2021,12.881
DEU,2021,9.6
GHA,2021,27.034
GIB,2021,12.0
GRC,2021,8.1
GRL,2021,13.4
GRD,2021,12.14
GUM,2021,18.296
GTM,2021,21.407
GIN,2021,34.983
GNB,2021,30.969
GUY,2021,20.961
HTI,2021,22.919
HND,2021,22.529
HKG,2021,5.0
HUN,2021,9.8
ISL,2021,13.1
IND,2021,16.491
IDN,2021,16.417
IRN,2021,13.687
IRQ,2021,26.448
IRL,2021,11.8
IMN,2021,8.54
ISR,2021,19.7
ITA,2021,6.8
JAM,2021,11.954
JPN,2021,6.6
JOR,2021,21.309
KAZ,2021,23.271
KEN,2021,27.611
KIR,2021,26.909
PRK,2021,13.267
KOR,2021,5.1
XKX,2021,12.546
KWT,2021,12.234184852521
KGZ,2021,22.4
LAO,2021,22.147
LVA,2021,9.2
LBN,2021,16.573
LSO,2021,24.896
LBR,2021,31.524
LBY,2021,18.176
LIE,2021,9.6
LTU,2021,8.3
LUX,2021,10.5
MAC,2021,7.4
MDG,2021,32.911
MWI,2021,32.066
MYS,2021,12.385
MDV,2021,11.694
MLI,2021,40.707
MLT,2021,8.5
MHL,2021,23.176
MRT,2021,35.342
MUS,2021,10.3
MEX,2021,16.353
FSM,2021,22.686
MDA,2021,11.521
MCO,2021,8.689
MNG,2021,21.6
MNE,2021,11.3
MAR,2021,17.458
MOZ,2021,38.403
MMR,2021,17.201
NAM,2021,27.022
NRU,2021,27.787
NPL,2021,19.675
NLD,2021,10.2
NCL,2021,14.747
NZL,2021,11.48
NIC,2021,20.044
NER,2021,41.932
NGA,2021,33.546
MKD,2021,10.2
MNP,2021,14.824
NOR,2021,10.4
OMN,2021,18.337
PAK,2021,28.384
PLW,2021,11.377
PAN,2021,16.401
PNG,2021,25.582
PRY,2021,20.689
PER,2021,16.398
PHL,2021,16.108
POL,2021,9.0
PRT,2021,7.6
PRI,2021,5.9
QAT,2021,9.555
ROU,2021,10.1
RUS,2021,9.6
RWA,2021,29.389
WSM,2021,26.891
SMR,2021,6.2
STP,2021,28.518
SAU,2021,15.902
SEN,2021,29.71
SRB,2021,9.1
SYC,2021,16.8
SLE,2021,31.644
SGP,2021,8.6
SXM,2021,9.47
SVK,2021,10.4
SVN,2021,9.0
SLB,2021,27.699
SOM,2021,44.094
ZAF,2021,19.354
SSD,2021,29.693
ESP,2021,7.1
LKA,2021,12.9
KNA,2021,12.272
LCA,2021,11.572
MAF,2021,17.544
VCT,2021,12.638
SDN,2021,33.913
SUR,2021,17.577
SWE,2021,11.0
CHE,2021,10.3
SYR,2021,21.172
TJK,2021,27.744
TZA,2021,36.015
THA,2021,8.544
TLS,2021,22.73
TGO,2021,32.015
TON,2021,23.507
TTO,2021,11.291
TUN,2021,13.999
TUR,2021,12.9
TKM,2021,23.348
TCA,2021,11.198
TUV,2021,24.35
UGA,2021,36.342
UKR,2021,6.977
ARE,2021,9.279
GBR,2021,10.241
USA,2021,11.0
URY,2021,10.071
UZB,2021,26.45
VUT,2021,29.334
VEN,2021,15.219
VNM,2021,14.735
VIR,2021,11.8
PSE,2021,28.225
YEM,2021,35.668
ZMB,2021,33.93
ZWE,2021,30.932
AFE,2021,33.6813361926573
AFW,2021,34.1015452171251
ARB,2021,23.8889735225159
CSS,2021,14.4492017486734
CEB,2021,9.54356119967269
EAR,2021,18.981941767367
EAS,2021,9.8654127584761
EAP,2021,10.1981100369895
TEA,2021,10.1599252338034
EMU,2021,9.00505843965657
ECS,2021,10.9772616838422
ECA,2021,15.1868562092634
TEC,2021,12.6011391056002
EUU,2021,9.17631889285462
FCS,2021,31.7803609609863
HPC,2021,34.952007012197
HIC,2021,9.64351469345762
IBD,2021,13.4169880144104
IBT,2021,18.0897350745304
IDB,2021,30.4394682110818
IDX,2021,30.7360738444267
IDA,2021,30.6323279580083
LTE,2021,9.40117411079471
LCN,2021,14.6690288135715
LAC,2021,14.9365918972326
TLA,2021,14.8230781747136
LDC,2021,31.904386720599
LMY,2021,18.1154534114637
LIC,2021,35.4316870131136
LMC,2021,21.1898929518099
MEA,2021,23.5441523779331
MNA,2021,24.3096569566221
TMN,2021,24.2821040507086
MIC,2021,16.3962096878064
NAC,2021,10.8653034133472
INX,2021,
OED,2021,10.5061075067836
OSS,2021,16.2189700698196
PSS,2021,24.0146262103917
PST,2021,9.25287128404676
PRE,2021,35.0514279646299
SST,2021,16.8572680612763
SAS,2021,16.8988487191844
TSA,2021,16.8988487191844
SSF,2021,33.8516334047703
SSA,2021,33.9638714311584
TSS,2021,33.8516334047703
UMC,2021,11.242077086157
WLD,2021,16.8440304580383
